Модны 2т ганьт хотхонд гал тогооны тавилгатай 3 өрөө	3 өрөө	360000000.0	69.0 м²	2013	Байхгүй	2 тагттай	Баянгол	12	9
Мишээл хотхонд 2 өрөө байр	2 өрөө	120400000.0	43.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	2
Голомт хотхонд 2 өрөө	2 өрөө	95000000.0	63.0 м²	2008	Байхгүй	1 тагттай	Сүхбаатар	15	14
Худ зайсанд шинэ дүр төрх хотхонд 4 өрөө	4 өрөө	270000000.0	153.0 м²	2012	Байгаа	2 тагттай	Хан-Уул	6	4
Zaisan luxury village 4 өрөө байр	4 өрөө	535000000.0	152.0 м²	2010	Байгаа	2 тагттай	Хан-Уул	6	3
Seoul royal county хотхонд 200м2 4өрөө	4 өрөө	686000000.0	200.0 м²	2010	Байгаа	1 тагттай	Хан-Уул	6	1
Шүншиг вилла 2 хотхонд 4 өрөө	4 өрөө	523200000.0	109.0 м²	2022	Байгаа	1 тагттай	Хан-Уул	15	3
Шүншиг вилла1 хотхонд 4өрөө	4 өрөө	450000000.0	120.0 м²	2021	Байгаа	1 тагттай	Хан-Уул	3	1
home plaza баруун талд 4 өрөө орон сууц.	4 өрөө	756840000.0	150.0 м²	2015	Байгаа	1 тагттай	Хан-Уул	12	11
ХУД Хурдын рапид харш хотхонд 3 өрөө 105м2	3 өрөө	185000000.0	105.0 м²	2014	Байгаа	1 тагттай	Хан-Уул	12	2
21-р хороололд 1 өрөө	1 өрөө	48000000.0	20.0 м²	2019	Байхгүй	Тагтгүй	Сонгино Хайрхан	9	1
Шинэ амгалан хотхонд 3 өрөө	3 өрөө	165660000.0	50.2 м²	2021	Байхгүй	1 тагттай	Баянзүрх	12	3
Зайсанд 3 өрөө байр	3 өрөө	360000000.0	83.0 м²	2016	Байхгүй	1 тагттай	Хан-Уул	10	8
Ктмс-д 3өрөө	3 өрөө	205000000.0	66.0 м²	2018	Байхгүй	1 тагттай	Баянзүрх	7	3
10-р хороололд 3 өрөө	3 өрөө	220000000.0	80.0 м²	1990	Байхгүй	Тагтгүй	Баянгол	9	8
Бгд 35м2 1өрөө байр	1 өрөө	92000000.0	35.0 м²	2015	Байхгүй	Тагтгүй	Баянгол	11	9
Мандала гарденд 3 өрөө байр	3 өрөө	195000000.0	93.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	14	7
Нисхэд 2 өрөө байр	2 өрөө	155000000.0	52.84 м²	2023	Байхгүй	1 тагттай	Хан-Уул	12	2
Bluesky хотхонд 7 өрөө байр	5+ өрөө	1500000000.0	335.0 м²	2011	Байгаа	2 тагттай	Хан-Уул	6	3
Офицерт 1 өрөө	1 өрөө	76000000.0	30.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	6
40 мянгатад 40k residence-д 4 өрөө 101,8м2	4 өрөө	311000000.0	101.8 м²	2023	Байхгүй	1 тагттай	Чингэлтэй	10	7
Натур төвийн зүүн талд 99м2 5 өрөө дуплекс	5+ өрөө	430000000.0	99.0 м²	2014	Байхгүй	3+ тагттай	Баянзүрх	10	10
1 өрөө байр 38.4м2	1 өрөө	120000000.0	38.4 м²	2013	Байхгүй	1 тагттай	Баянгол	10	8
13-р хороололд 3 өрөө	3 өрөө	231400000.0	100.0 м²	2003	Байхгүй	Тагтгүй	Баянзүрх	5	5
Голден 2 парк хотхонд 1 өрөө	1 өрөө	128000000.0	31.0 м²	2012	Байхгүй	1 тагттай	Баянгол	16	14
Олимп хотхонд 2 өрөө	2 өрөө	95000000.0	52.3 м²	2017	Байхгүй	1 тагттай	Баянзүрх	16	3
11-р хороололд 3 өрөө	3 өрөө	431900000.0	80.0 м²	1990	Байхгүй	1 тагттай	Сүхбаатар	9	8
Бөхийн өргөөнд 3 өрөө 72.68м2	3 өрөө	185000000.0	72.68 м²	2004	Байхгүй	1 тагттай	Баянзүрх	9	7
Тэлмү-2 апартмент 3 өрөө 68.39м2	3 өрөө	174000000.0	68.39 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	14
Халдварт 1 өрөө	1 өрөө	136500000.0	35.0 м²	2014	Байхгүй	1 тагттай	Баянзүрх	12	12
6-р бичилд 2 өрөө	2 өрөө	78000000.0	30.0 м²	1998	Байхгүй	1 тагттай	Баянгол	5	4
Халдвартад 1 өрөө	1 өрөө	163410000.0	41.9 м²	2012	Байхгүй	1 тагттай	Баянзүрх	17	17
Сөүл гардэн 2өрөө	2 өрөө	139200000.0	58.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	9
Мишээл хотхонд 2өрөө	2 өрөө	95000000.0	57.0 м²	2017	Байхгүй	1 тагттай	Хан-Уул	12	5
Хан-ул дүүрэг яармаг 1 өрөө байр	1 өрөө	120000000.0	29.28 м²	2022	Байхгүй	1 тагттай	Хан-Уул	17	16
Emerald residence-д 133,79 мкв гал тогоо тусдаа 4 өрөө	4 өрөө	450000000.0	133.79 м²	2018	Байгаа	1 тагттай	Баянзүрх	16	4
Офицеруудын гандан хийдийн зүүн хойно гал тогоо нь тусдаа 2 өрөө	3 өрөө	360000000.0	50.0 м²	2010	Байхгүй	1 тагттай	Баянзүрх	6	3
Модны 2 джнд зам гранд хиллын зүүн талд 3 өрөө	3 өрөө	95000000.0	78.0 м²	1988	Байхгүй	1 тагттай	Баянгол	5	5
Зайсанд ,сайн ресиденс хотхонд 3 өрөө	3 өрөө	244162999.99999997	65.99 м²	2018	Байхгүй	1 тагттай	Хан-Уул	6	2
Баянзүрх дүүрэг бөхийн өргөө баянзүрх захын урд 2 өрөө	2 өрөө	230000000.0	51.0 м²	2003	Байхгүй	1 тагттай	Баянзүрх	9	7
Плехановын сургуулийн хойд талд 3 өрөө байр	4 өрөө	311000000.0	90.0 м²	2009	Байхгүй	1 тагттай	Баянзүрх	12	11
Бзд баянмонгол хороололд 3 өрөө байр	3 өрөө	220000000.0	98.5 м²	2011	Байхгүй	1 тагттай	Баянзүрх	8	3
Нисэх цэцийн байранд 49.1мкв 2 өрөө	2 өрөө	142300000.0	49.1 м²	2018	Байхгүй	1 тагттай	Хан-Уул	12	6
Хархорин хороололд 80.89 м2 3н өрөө байр	3 өрөө	169000000.0	80.89 м²	2016	Байгаа	1 тагттай	Баянгол	16	7
Бгд модны2 дунд замд 2 өрөө	2 өрөө	345000000.0	61.0 м²	2017	Байхгүй	1 тагттай	Баянгол	12	9
Баянгол дүүрэг 3.4хороололд 3өрөө	3 өрөө	128000000.0	42.0 м²	1989	Байхгүй	2 тагттай	Баянгол	9	3
Park view hothon	4 өрөө	366800000.0	119.49 м²	2019	Байгаа	2 тагттай	Баянзүрх	15	9
Telmuun tower 1өрөө	1 өрөө	120000000.0	32.0 м²	2020	Байхгүй	1 тагттай	Сүхбаатар	14	14
Хороололд эх нялхасын баруун талд 2 өрөө	2 өрөө	142300000.0	56.0 м²	1990	Байхгүй	1 тагттай	Баянгол	12	7
Цагаан ордод 2 өрөө	2 өрөө	99000000.0	44.0 м²	2021	Байхгүй	Тагтгүй	Хан-Уул	15	1
Хан-уул дүүрэг яармаг 3 өрөө 56,14м2	3 өрөө	185262000.0	56.14 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	5
Бзд олимп хотхонд 3 өрөө байр	3 өрөө	220000000.0	64.0 м²	2017	Байхгүй	1 тагттай	Баянзүрх	16	1
10-р хороололд 2 өрөө	2 өрөө	95000000.0	39.0 м²	2007	Байхгүй	1 тагттай	Баянгол	5	3
Анома хотхонд 8 өрөө 436,38м2	5+ өрөө	187643400000.0	436.38 м²	2012	Байгаа	3+ тагттай	Хан-Уул	3	3
Тэмүүлэл хотхон	2 өрөө	138000000.0	43.0 м²	2014	Байхгүй	1 тагттай	Баянгол	13	8
Ханбогд хороололд 3өрөө	3 өрөө	150000000.0	73.0 м²	2019	Байхгүй	1 тагттай	Хан-Уул	12	2
Буянт ухаа 1 хотхонд 2 өрөө	2 өрөө	283404000.0	49.72 м²	2014	Байгаа	1 тагттай	Хан-Уул	9	2
Инээмсэглэл хотхонд 2өрөө 58.01 м2	2 өрөө	155000000.0	58.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	1
Хархорин 1өрөө	1 өрөө	72000000.0	30.0 м²	1998	Байхгүй	Тагтгүй	Сонгино Хайрхан	9	1
Шинэ улаанбаатар хотхонд 3өрөө	3 өрөө	205000000.0	85.87 м²	2017	Байхгүй	1 тагттай	Сүхбаатар	13	7
Нарны хорооллын өндөрт 80м.кв	3 өрөө	224000000.0	80.0 м²	2019	Байхгүй	1 тагттай	Баянгол	24	23
21-р хороололд 3 өрөө 55м2	3 өрөө	170500000.0	55.0 м²	2014	Байхгүй	1 тагттай	Сонгино Хайрхан	9	7
21-р хороололд 1өрөө	1 өрөө	120000000.0	20.0 м²	2010	Байхгүй	Тагтгүй	Сонгино Хайрхан	15	1
Бзд дрийм апартментад 3 өрөө байр	3 өрөө	220000000.0	79.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	13
Singapore residence 2 өрөө	2 өрөө	95000000.0	47.69 м²	2022	Байхгүй	Тагтгүй	Баянзүрх	15	10
Зүүн хүрээ хотхонд 2 өрөө	2 өрөө	95000000.0	51.86 м²	2014	Байхгүй	1 тагттай	Баянзүрх	15	5
Харуул алтай хотхонд 2өрөө	2 өрөө	142300000.0	49.0 м²	2017	Байхгүй	1 тагттай	Баянзүрх	10	6
13-р хороололд 2өрөө	2 өрөө	99000000.0	30.0 м²	1990	Байхгүй	1 тагттай	Баянзүрх	9	6
Capital town 3 өрөө	3 өрөө	169000000.0	90.0 м²	2015	Байхгүй	1 тагттай	Баянгол	12	6
Хангарьд сити хотхон 3өрөө	3 өрөө	296800000.0	106.0 м²	2020	Байгаа	2 тагттай	Хан-Уул	15	9
Сансарт 2 өрөө	2 өрөө	160000000.0	64.0 м²	2022	Байгаа	1 тагттай	Баянзүрх	12	10
Mandala garden	2 өрөө	95000000.0	59.24 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	11
Бзд 2-р хороо ктмс-ийн зүүн талд 3 өрөө	3 өрөө	360000000.0	100.0 м²	2015	Байгаа	2 тагттай	Баянзүрх	13	11
Цамбагаравт гал тогоо тусдаа 3 өрөө	3 өрөө	193000000.0	40.0 м²	1999	Байхгүй	1 тагттай	Сонгино Хайрхан	9	3
Богд ард 3өрөө	3 өрөө	7012200000.0	89.9 м²	2004	Байхгүй	1 тагттай	Баянгол	6	4
6-р бичилд 3өрөө	3 өрөө	220000000.0	40.0 м²	1995	Байхгүй	1 тагттай	Баянгол	9	2
Баян зүрх дүүрэгт 2өрөө	2 өрөө	155000000.0	67.0 м²	2017	Байхгүй	1 тагттай	Баянзүрх	10	9
Sunday-ийн зүүн талд 1өрөө	1 өрөө	96000000.0	40.0 м²	2010	Байхгүй	1 тагттай	Баянзүрх	6	6
Модны 2д 2өрөө	2 өрөө	160000000.0	55.0 м²	2012	Байхгүй	1 тагттай	Баянгол	9	9
Хилчин хотхонд 2 өрөө	2 өрөө	142300000.0	44.0 м²	2011	Байхгүй	1 тагттай	Сонгино Хайрхан	5	1
Драгонд 2 өрөө	2 өрөө	134400000.0	48.0 м²	2016	Байхгүй	1 тагттай	Сонгино Хайрхан	16	3
Kh apartment-д 4 өрөө	4 өрөө	519000000.0	125.7 м²	2013	Байхгүй	1 тагттай	Хан-Уул	15	5
River villa-д 2 өрөө байр	2 өрөө	123000000.0	75.0 м²	2022	Байхгүй	Тагтгүй	Хан-Уул	16	10
Яармаг, ханбогд хотхонд з өрөө байр 81,89мк2	3 өрөө	359000000.0	81.89 м²	2018	Байхгүй	1 тагттай	Хан-Уул	12	12
Parkside хотхонд 2 өрөө	2 өрөө	138000000.0	52.0 м²	2016	Байхгүй	1 тагттай	Баянзүрх	16	8
40 мянгатад 40k residence-д 4 өрөө 101,8м2	4 өрөө	170000000.0	101.8 м²	2023	Байхгүй	1 тагттай	Чингэлтэй	10	7
Цэцэрлэгт хүрээлэнгийн хажууд санрайз таунд 3 өрөө байр 90m2	3 өрөө	409500000.0	90.0 м²	2014	Байгаа	1 тагттай	Баянзүрх	15	13
2 өрөө орон сууц	2 өрөө	182784000.0	54.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	13	8
Zaisan astra villa 4 uruu bair	4 өрөө	756840000.0	100.0 м²	2017	Байгаа	2 тагттай	Хан-Уул	12	7
11-р хороололд 3 өрөө байр	3 өрөө	193000000.0	78.0 м²	1991	Байхгүй	2 тагттай	Сүхбаатар	9	5
Парк вью хотхонд 4 өрөө орон сууц	4 өрөө	270000000.0	106.22 м²	2019	Байхгүй	2 тагттай	Баянзүрх	16	6
Хангарьд 2 хотхонд 2өрөө	2 өрөө	153000000.0	55.0 м²	2013	Байхгүй	1 тагттай	Хан-Уул	13	11
1-р хорооололд 4өрөө	4 өрөө	270000000.0	42.0 м²	1990	Байхгүй	2 тагттай	Сонгино Хайрхан	9	9
Схд урд 1өрөө	1 өрөө	72000000.0	30.0 м²	2019	Байхгүй	1 тагттай	Сонгино Хайрхан	5	2
9 эрдэнэ хотхонд 3өрөө	3 өрөө	185000000.0	61.0 м²	2016	Байгаа	1 тагттай	Баянгол	12	5
16-р хороололд 2өрөө	2 өрөө	115000000.0	29.0 м²	1995	Байхгүй	1 тагттай	Баянзүрх	6	2
Voli apartment 2 өрөө	2 өрөө	145754000.0	50.69 м²	2016	Байхгүй	1 тагттай	Сүхбаатар	12	3
Драгонд 2өрөө	2 өрөө	302100000.0	53.0 м²	2017	Байхгүй	1 тагттай	Сонгино Хайрхан	12	10
1-р хороололд 9 өрөө	5+ өрөө	924560000.0	114.0 м²	2005	Байхгүй	1 тагттай	Сонгино Хайрхан	3	3
2 өрөө байр	2 өрөө	134400000.0	48.0 м²	2023	Байхгүй	1 тагттай	Сүхбаатар	15	5
Этүгэн ис-н зүүн талд star tower residence гаражтай 5 өрөө байр	5+ өрөө	924560000.0	147.0 м²	2021	Байгаа	2 тагттай	Сүхбаатар	16	3
Хайрхан хороололд 2 өрөө	2 өрөө	328605000.0	57.65 м²	2018	Байхгүй	1 тагттай	Сонгино Хайрхан	5	3
1-р хороолол 6 өрөө	5+ өрөө	508000000.0	102.0 м²	1989	Байхгүй	Тагтгүй	Сонгино Хайрхан	9	1
Ардын эрхэд 2 өрөө	2 өрөө	142300000.0	81.72 м²	1992	Байхгүй	1 тагттай	Сүхбаатар	5	1
Чухаг хотхон 124.41мк² 4 өрөө	4 өрөө	535000000.0	124.41 м²	2019	Байхгүй	1 тагттай	Баянзүрх	16	11
Схд 1хороололд 1 давхар гал тогоо тусдаа 2 өрөө	2 өрөө	163800000.0	63.0 м²	1988	Байхгүй	1 тагттай	Сонгино Хайрхан	9	1
Бзд 16р хороолол sky residence 3-т 1 өрөө байр	1 өрөө	85000000.0	30.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	15
16р хороолол sky residence 3 2 өрөө байр	2 өрөө	273600000.0	48.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	16
Sansariin ktms-d 2 oroo	2 өрөө	132000000.0	40.0 м²	2014	Байхгүй	1 тагттай	Баянзүрх	10	3
Бзд 26 хороо саруул хотхонд 2 өрөө орон сууц	2 өрөө	95000000.0	42.57 м²	2023	Байгаа	1 тагттай	Баянзүрх	12	6
Баруун 4 зам хотын төв 1 өрөө байр 34m2	1 өрөө	120000000.0	34.0 м²	2012	Байхгүй	Тагтгүй	Баянгол	5	5
Flowers town 112.1мкв 3өрөө орон сууц.	3 өрөө	360000000.0	112.1 м²	2013	Байхгүй	2 тагттай	Хан-Уул	10	4
Дөлгөөн нуурт нүүж ороход бэлэн шинэ 2 өрөө	2 өрөө	95000000.0	48.42 м²	2023	Байхгүй	1 тагттай	Сүхбаатар	16	15
3 өрөө	3 өрөө	196000000.0	70.0 м²	2020	Байхгүй	2 тагттай	Баянзүрх	16	6
Бзд 14-р хороо нарт хотхонд 57,6мкв урагшаа харсан цонхтой 2 өрөө байр худалдана	2 өрөө	182784000.0	57.6 м²	2022	Байхгүй	1 тагттай	Баянзүрх	12	4
Схд 21-р хороолол орчлон хотхонд 53,7м2 2 өрөө орон сууц	2 өрөө	99000000.0	54.0 м²	2010	Байхгүй	1 тагттай	Сонгино Хайрхан	10	3
Global town хотхонд 2 өрөө орон сууц	2 өрөө	345000000.0	65.61 м²	2022	Байхгүй	1 тагттай	Хан-Уул	22	5
Global town хотхонд 2 өрөө орон сууц	2 өрөө	142300000.0	65.61 м²	2022	Байхгүй	1 тагттай	Хан-Уул	22	5
Mogul town хотхонд 3 өрөө байр	3 өрөө	195000000.0	82.77 м²	2013	Байхгүй	1 тагттай	Хан-Уул	10	2
Кинг тауэр хотхонд 131мкв 4 өрөө байр	4 өрөө	329625000.0	131.85 м²	2018	Байгаа	Тагтгүй	Хан-Уул	12	7
Худ 11р хороо зайсан энхжин хотхонд 89мкв 3өрөө орон сууц	3 өрөө	169000000.0	89.0 м²	2017	Байхгүй	1 тагттай	Хан-Уул	9	2
